BAD,LOAN,MORTDUE,VALUE,REASON,JOB,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,M_MORTDUE,M_VALUE,M_YOJ,M_DEROG,M_DELINQ,M_CLAGE,M_NINQ,M_CLNO,M_DEBTINC
0,15000,27954,79333,HomeImp,Other,9,0,0,256.0038054,1,49,42.58194893,0,0,1,0,0,0,0,0,0
1,22400,51470,68139,DebtCon,Mgr,9,0,0,31.16869601,2,8,37.95217991,0,0,0,0,0,0,0,0,0
0,18600,132785,155644,DebtCon,Mgr,7,0,0,225.7275062,0,20,37.32857399,0,0,1,0,0,0,0,0,0
1,15000,49200,72900,DebtCon,Other,10,0,0,174.0332996,1,16,31.89131426,0,0,0,0,0,0,0,0,1
1,50000,30338,73636,DebtCon,Mgr,8,0,0,91.43100485,0,5,35.08400093,0,1,0,0,0,0,0,0,0
1,17000,61000,127000,DebtCon,Mgr,9,0,5,256.7,0,40,42.08390168,0,0,0,0,0,0,0,0,1
0,25100,28778,50872,DebtCon,Other,28,0,0,304.1951532,0,12,31.59946433,0,0,0,0,0,0,1,0,0
0,25600,76102,119391,DebtCon,Other,5,0,0,87.62538217,1,32,40.92995432,0,0,0,0,0,0,0,0,0
0,17600,21549,45119,DebtCon,Other,20,0,0,354.7359192,1,17,34.49504666,1,0,1,1,1,0,1,0,0
0,16000,71670,84124,DebtCon,Other,10,0,0,81.59612884,3,12,32.94889897,0,0,0,0,0,0,0,0,0
1,9100,57300,11550,HomeImp,Other,1,0,0,51.93333333,1,3,20.72337565,1,0,1,0,0,0,0,0,1
0,51300,16115,85255,HomeImp,Self,10,0,0,166.7279349,0,22,26.57262501,1,0,0,0,0,0,0,0,0
0,8100,66546,84943,DebtCon,NotProvided,3,0,0,225.6909893,0,15,30.39800509,0,0,0,0,0,0,0,0,0
1,8000,47823,63000,DebtCon,Other,5,0,0,53.66666667,2,18,24.39371452,0,0,0,0,0,0,0,0,1
0,20700,72698,96691,DebtCon,Other,24,2,0,233.5953067,1,13,42.62634036,0,0,1,0,0,0,0,0,0
1,14700,94672,126348,NotProvided,Other,14,0,1,67.03803191,0,11,40.31743443,0,1,0,0,0,0,0,0,0
1,22800,129697,167475,DebtCon,ProfExe,5,0,1,202.6038029,1,18,22.04393384,0,0,0,0,0,0,0,0,0
0,10500,74000,89000,DebtCon,Mgr,6,0,0,138.0333333,2,27,33.51711722,0,0,0,0,0,0,0,0,1
0,38100,93544,142231,DebtCon,Other,11,0,0,55.10985031,0,36,41.2954003,0,0,0,0,0,0,0,0,0
1,11000,49000,68000,HomeImp,Other,2,2,3,9.1,3,15,27.74405551,0,0,0,0,0,0,0,0,1
0,20500,76620,185666,NotProvided,Other,8,0,0,360.6400541,1,16,33.75431861,0,0,0,0,0,0,0,0,0
0,16100,94089,159427,HomeImp,ProfExe,6,0,0,101.9604601,0,16,35.99497953,0,0,0,0,0,0,0,0,0
1,10800,24182,39750,DebtCon,ProfExe,2,0,0,176.8333333,0,36,31.33641826,0,0,0,0,0,0,0,0,1
0,79100,23553,103807,HomeImp,NotProvided,25,0,1,142.1934579,0,13,31.4699374,0,0,0,0,0,0,0,0,0
0,9900,28432,36605,HomeImp,Office,0,0,0,111.5316253,1,29,37.58819565,0,0,0,0,0,0,0,0,0
0,18700,37883,64763,HomeImp,Other,25,0,0,236.9968365,0,13,23.62120307,0,0,0,0,0,0,0,0,0
0,5000,40584,34846,HomeImp,NotProvided,0,0,0,102.5,2,11,33.35465263,1,0,1,1,1,1,1,1,0
0,28200,44321,63050,DebtCon,Office,19,0,0,182.2473057,2,22,32.47716703,0,0,0,0,0,0,0,0,0
0,18700,66891,94454,DebtCon,Office,0,0,0,160.711282,3,20,32.7841935,0,0,0,0,0,0,0,0,0
0,6800,139578,154602,HomeImp,ProfExe,12,0,0,201.9608343,0,18,22.32582879,0,0,0,0,0,0,0,0,0
0,11600,92613,108515,DebtCon,Other,11,0,0,206.8225881,3,16,39.11103947,0,0,0,0,0,0,0,0,0
0,28300,130028,178918,DebtCon,Mgr,2,3,1,113.9426389,4,39,33.44016163,0,0,0,1,1,0,1,0,0
0,19900,96435,130019,DebtCon,Office,27,0,0,274.2825562,3,16,32.46920265,0,0,0,0,0,0,0,0,0
1,13200,65997,88000,DebtCon,Other,2,0,0,113.2333333,2,25,39.14005597,0,0,0,0,0,0,0,0,1
0,14400,46551,68545,DebtCon,Other,7,0,0,118.7464861,3,49,29.57126338,0,0,0,0,0,0,0,0,0
0,24300,102908,144123,NotProvided,NotProvided,16,0,0,156.3191309,0,25,15.52923014,1,0,1,1,1,1,1,1,0
0,25000,69300,111800,DebtCon,Other,5,0,0,95.36666667,2,32,38.33231689,0,0,0,0,0,0,0,0,1
0,47500,53334,83607,HomeImp,Office,10,0,0,298.4308481,0,12,32.40868613,1,0,0,0,0,0,0,0,0
0,10600,46589,64559,HomeImp,Other,8,0,0,85.23087649,2,33,40.45139254,0,0,0,0,0,0,0,0,0
1,46300,39800,41600,DebtCon,Other,22,0,0,111.6,1,3,34.97573417,0,0,1,0,0,0,0,0,1
0,12000,96000,135000,HomeImp,ProfExe,14,0,0,126.8,5,22,27.86112392,0,0,0,0,0,0,0,0,1
0,21000,87000,140000,DebtCon,ProfExe,22,1,0,163.3666667,1,25,37.10814206,0,0,0,0,0,0,0,0,1
1,8400,44800,56000,DebtCon,Other,0,1,5,314.5,4,42,37.97135495,0,0,0,0,0,0,0,0,1
0,21900,61838,92091,DebtCon,Office,5,0,0,171.5767001,6,16,37.80040089,0,0,0,1,1,0,1,0,0
0,22200,137889,182973,HomeImp,Mgr,6,0,0,317.3561249,0,17,44.96871369,0,0,0,0,0,0,0,0,0
0,17000,98451,138012,DebtCon,Office,3,0,1,120.2389346,2,15,33.95359392,0,0,0,1,1,0,0,0,0
0,10300,54925,84078,HomeImp,Other,2,0,1,189.6952729,0,13,29.13369741,0,0,0,0,0,0,0,0,0
0,5800,172595,250155,DebtCon,Sales,1,0,0,126.4009836,0,21,43.20775979,0,0,1,0,0,0,0,0,0
1,8900,147801,157335,HomeImp,Other,4,0,0,85.57486576,4,21,34.75656038,0,0,0,0,0,0,0,0,0
0,38200,147457,210065,HomeImp,ProfExe,3,0,0,148.7331849,0,31,35.89492543,0,0,0,0,0,0,0,0,0
0,34800,115191,165667,DebtCon,Other,1,0,0,244.09767,4,14,36.13117578,0,0,1,0,0,0,0,0,0
0,20400,86559,123114,DebtCon,Other,9,0,0,280.7932257,2,16,34.43917111,0,0,0,0,0,0,0,0,0
0,15400,103934,113696,DebtCon,Office,4,0,0,265.5863519,1,34,26.75040396,0,0,0,0,0,0,0,0,0
0,36300,35287,56532,DebtCon,Other,22,0,0,229.2744494,7,0,32.6245319,0,0,1,0,0,1,0,0,0
0,12700,59440,88690,DebtCon,Other,0,0,0,129.1526151,3,11,37.83827353,0,0,0,0,0,0,0,0,0
0,28100,96160,128767,DebtCon,Office,10,0,1,154.672858,0,29,41.11794458,0,0,0,0,0,0,0,0,0
0,5300,73698,84427,DebtCon,NotProvided,4,0,0,195.2333333,0,22,19.13120118,0,0,0,1,1,1,1,1,0
0,13800,73688,94071,DebtCon,Office,9,0,0,221.2231427,2,28,41.48214296,0,0,0,0,0,0,0,0,0
0,17200,62840,92946,HomeImp,ProfExe,5,0,0,133.1594808,0,11,27.50354017,0,0,0,0,0,0,0,0,0
0,22000,61251,91744,DebtCon,Office,0,0,0,145.4891553,0,21,34.34790875,0,0,0,0,0,0,0,0,0
0,14900,48649,81342,DebtCon,Mgr,3,0,0,110.0567314,0,8,28.8023987,0,0,0,0,0,0,0,0,0
0,10100,68240,84067,DebtCon,Sales,8,0,0,131.4041801,0,35,28.44381048,0,0,0,0,0,0,0,0,0
0,18900,83474,104133,HomeImp,ProfExe,4,0,0,109.9887849,1,24,38.86401954,0,0,0,0,0,0,0,0,0
0,16800,102838,111319,DebtCon,Office,1,0,0,257.3285966,0,34,27.57659689,0,0,0,0,0,0,0,0,0
0,16000,77067,94613,DebtCon,Other,5,0,0,207.4133904,3,18,41.05898907,0,0,0,0,0,0,0,0,0
0,10200,65803,85155,HomeImp,Other,15,0,0,218.4817546,0,36,36.18219201,0,0,0,0,0,0,0,0,0
0,22900,90275,148018,NotProvided,NotProvided,8,4,1,107.5,2,20,15.93805779,1,0,1,1,1,1,1,1,0
0,18400,75491,101745,DebtCon,ProfExe,0,0,0,279.3700507,1,20,38.75029966,0,0,0,0,0,0,0,0,0
0,20000,56135,93234,HomeImp,ProfExe,18,0,0,630.0333333,1,24,38.03985503,0,0,0,0,0,0,0,0,1
0,18000,124000,195000,HomeImp,ProfExe,13,0,0,202.9,0,22,39.4217139,0,0,0,0,0,0,0,0,1
0,5100,93000,116875,HomeImp,Other,10,0,0,417.6333333,2,50,29.2944879,0,0,0,1,1,0,0,0,1
0,15200,21200,67103,NotProvided,NotProvided,1,0,0,88.3,0,0,3.688958496,1,0,0,0,0,1,0,0,0
0,22900,41130,81069,DebtCon,ProfExe,8,0,0,276.0876189,0,19,38.50140657,0,0,0,0,0,0,0,0,0
0,9300,21138,30700,DebtCon,Other,3,0,0,158.1858039,3,18,37.87741107,0,0,0,1,1,1,1,1,1
0,13400,51225,69361,DebtCon,Other,0,0,0,261.1896369,0,21,28.95306771,0,0,0,0,0,0,0,0,0
0,23500,146371,179434,DebtCon,ProfExe,6,0,1,195.1781446,4,43,39.94505447,0,0,0,1,1,0,0,0,0
0,53700,30061,84205,HomeImp,Other,17,0,0,339.6656147,0,7,22.63994036,1,0,1,0,0,0,0,0,0
0,17500,73071,94267,DebtCon,Office,1,0,0,160.4547005,3,19,32.27680932,0,0,0,0,0,0,0,0,0
0,16300,66038,98585,DebtCon,Office,1,0,0,162.0654119,3,19,32.75346067,0,0,0,0,0,0,0,0,0
0,12500,17659,31843,DebtCon,Office,7,0,1,107.7410948,0,16,19.30085445,0,0,0,0,0,0,0,0,0
0,9900,55342,72357,DebtCon,Mgr,7,0,3,111.9988549,1,11,39.87034036,0,0,0,1,0,0,0,0,0
0,23500,68049,93394,DebtCon,Mgr,6,0,0,191.1124423,2,18,32.13282224,0,0,0,0,0,0,0,0,0
0,14000,92739,125000,DebtCon,Mgr,6,0,4,248.6,3,42,36.64867972,0,0,0,1,1,0,0,0,1
0,17600,79122,96116,DebtCon,Other,1,0,0,152.4437144,1,18,35.5896626,0,0,0,0,0,0,0,0,0
1,15500,54653,73117,DebtCon,Other,13,1,0,101.7467664,0,11,29.54185091,0,0,0,1,1,1,1,1,0
0,14500,100685,129840,HomeImp,ProfExe,9,0,0,166.8463963,2,32,27.52722705,0,0,0,0,0,0,0,0,0
0,22200,138121,180144,DebtCon,ProfExe,22,0,0,240.703069,1,24,40.62189416,0,0,0,0,0,0,0,0,0
0,17000,83248,95886,DebtCon,ProfExe,8,0,2,349.4300794,0,41,36.05994724,0,0,0,0,0,0,1,0,0
0,18100,95322,119643,HomeImp,Mgr,2,0,0,313.6033866,1,20,42.1192853,0,0,0,0,0,0,0,0,0
1,13100,54000,74750,DebtCon,Other,14,1,0,92.4,0,9,40.59485173,0,0,0,0,0,0,0,0,1
0,17600,39057,50933,DebtCon,ProfExe,6,0,0,239.2016301,1,35,39.30107072,0,0,0,0,0,0,0,0,0
0,20000,126324,171450,NotProvided,Mgr,26,0,5,329.5666667,1,28,31.40918636,0,0,0,1,0,0,0,0,1
0,7300,60973,79443,HomeImp,Other,14,0,0,239.6202976,1,36,36.72713636,0,0,0,0,0,0,0,0,0
0,30000,109583,153132,DebtCon,ProfExe,10,0,0,162.3840072,1,16,33.76030524,0,0,0,0,0,0,0,0,0
1,12100,29097,72647,DebtCon,Other,8,0,4,109.5148794,1,22,45.30476057,0,0,0,1,1,0,0,0,0
0,24600,41300,61700,DebtCon,Office,19,0,0,181.6333333,2,22,34.68253701,0,0,0,0,0,0,0,0,1
0,18700,63990,94035,NotProvided,ProfExe,9,0,0,97.10958363,0,14,25.78335659,0,0,0,0,0,1,0,0,0
0,11100,148235,182053,HomeImp,Office,4,0,0,198.8097171,0,55,33.53872615,0,0,0,0,0,0,0,0,0
0,31900,83226,115509,DebtCon,Mgr,11,0,0,79.03011561,0,34,26.52185952,0,0,0,0,0,0,0,0,0
0,5100,72891,80691,HomeImp,Other,1,1,0,273.8817052,0,6,39.85214652,0,0,0,0,0,0,0,0,0
0,18900,103130,120119,DebtCon,Other,7,0,0,292.7517427,1,19,30.68168891,0,0,0,0,0,0,0,0,0
0,5000,53273,46281,HomeImp,Other,2,0,0,257.6522064,0,26,40.95258888,1,0,0,0,0,0,0,0,0
0,16800,50135,93772,DebtCon,ProfExe,5,0,0,126.4894051,2,21,35.85635489,0,0,0,0,0,0,0,0,0
0,5900,49348,66903,NotProvided,NotProvided,4,0,2,112.5822669,0,15,32.78292683,1,0,1,1,1,1,1,1,0
0,7000,46238,66842,DebtCon,Office,4,0,0,90.38040908,3,11,36.30952679,0,0,0,0,0,0,0,0,0
1,12400,57105,74582,DebtCon,Other,12,0,0,134.0317679,0,20,36.92573641,0,0,0,0,0,0,0,0,0
0,24200,104005,158224,DebtCon,Mgr,14,0,0,175.6220829,0,25,33.99242445,0,0,0,0,0,0,0,0,0
1,4000,26572,31960,HomeImp,Office,11,0,0,117.7951039,0,8,41.28649195,0,0,0,0,0,0,0,0,0
0,15300,22057,44461,NotProvided,Office,1,0,0,210.2754761,0,16,40.43225224,0,0,0,0,0,0,0,0,0
0,12000,98000,123385,HomeImp,ProfExe,10,0,0,170.4333333,3,32,27.77990534,0,0,0,0,0,0,0,0,1
0,22900,41279,59993,DebtCon,Other,0,0,0,111.2375972,0,17,20.9297294,0,0,0,0,0,0,0,0,0
0,18300,40018,65355,DebtCon,Other,16,1,0,287.9746298,0,21,28.36288297,0,0,0,0,0,0,0,0,0
0,20400,60393,98247,DebtCon,Office,3,0,0,149.5711997,0,22,34.34224939,0,0,0,0,0,0,0,0,0
0,27600,103898,130784,DebtCon,Office,11,0,0,147.1283978,0,29,42.00981358,0,0,0,0,0,0,0,0,0
1,21500,84048,115705,DebtCon,ProfExe,10,0,1,122.2897915,1,30,49.37972914,0,0,0,1,0,0,0,0,0
0,18900,55238,112776,DebtCon,ProfExe,16,0,0,251.5493924,0,19,25.7694999,0,0,0,0,0,0,0,0,0
0,12900,31498,42695,HomeImp,Mgr,14,0,0,55.02158895,0,9,31.99275348,0,0,0,0,0,0,0,0,0
1,13900,49573,80868,DebtCon,ProfExe,18,0,0,278.3014245,1,7,43.31320023,1,0,0,0,0,0,0,0,0
1,8000,32100,36739,HomeImp,Other,4,0,0,79.45884505,2,8,31.27671568,0,0,0,0,0,0,0,0,0
0,14600,76194,106461,DebtCon,Other,4,0,0,80.70619763,1,13,34.52955009,0,0,0,0,0,0,0,0,0
0,15900,46731,71521,DebtCon,ProfExe,18,0,0,192.1442355,0,22,40.36176991,0,0,0,0,0,0,0,0,0
1,14500,149000,210298,DebtCon,ProfExe,25,0,2,384.5,0,71,42.62357404,0,1,0,0,0,0,0,0,1
1,5000,63125,126500,HomeImp,Office,3,0,0,100.3,0,14,26.50010508,0,0,0,0,0,0,0,0,1
0,34000,57025,103563,DebtCon,Office,3,0,0,173.4941319,2,24,36.91389765,0,0,0,0,0,0,0,0,0
0,36400,204419,268745,DebtCon,ProfExe,4,0,0,267.920922,0,31,32.74759312,0,0,0,0,0,0,0,0,0
1,6000,44553,43683,HomeImp,Other,14,0,0,179.8468627,0,17,21.93549881,1,0,1,1,1,1,1,1,0
0,13000,88614,116994,HomeImp,ProfExe,13,0,2,188.8241991,0,28,32.61950164,0,0,0,0,0,0,0,0,0
0,15300,59083,96073,DebtCon,ProfExe,8,0,0,194.0054866,0,19,20.48797965,0,0,0,0,0,0,0,0,0
1,3800,19135,97692,HomeImp,Mgr,1.6,1,6,252.6333333,1,25,39.12613026,0,0,0,0,0,0,0,0,1
0,28800,134144,185910,DebtCon,Mgr,2,0,0,122.5038922,8,39,30.33821943,0,0,0,1,1,0,1,0,0
0,12700,58606,83010,DebtCon,Other,1,0,0,125.3258854,3,11,35.99961072,0,0,0,0,0,0,0,0,0
0,20500,183000,230000,DebtCon,ProfExe,2,0,0,288.8666667,1,27,36.27999035,0,0,0,0,0,0,0,0,1
0,52000,31305,83147,HomeImp,Other,3,1,0,268.3858077,7,14,42.40293347,0,0,0,0,0,0,0,0,0
0,15100,68043,80686,DebtCon,Office,4,0,0,119.6724909,1,20,21.41822746,0,0,0,0,0,0,0,0,0
1,28200,66242,109762,DebtCon,Other,8,0,1,130.9695654,0,21,60.29541349,0,0,0,0,0,0,0,0,0
0,13300,35000,44195,HomeImp,Other,8,0,0,91.92352891,0,4,35.24312086,0,0,0,0,0,0,0,0,0
0,26400,122105,165000,DebtCon,Mgr,1,0,0,234.4,2,24,33.394854,0,0,0,0,0,0,0,0,1
0,22600,72522,91587,DebtCon,Other,2,0,0,99.00046796,2,30,35.26211359,0,0,0,0,0,0,0,0,0
0,13800,21711,32357,DebtCon,Office,7,0,0,105.6662342,0,17,20.33315559,0,0,0,0,0,0,0,0,0
0,7500,57213,92458,HomeImp,Office,28,0,0,243.1571192,1,16,23.99235335,0,0,0,0,0,0,0,0,0
0,12700,79383,107590,DebtCon,Other,5,0,0,78.29927353,2,14,33.5811165,0,0,0,0,0,0,0,0,0
0,18900,100416,161147,DebtCon,Mgr,1,0,0,216.0970496,1,18,38.46049988,0,0,0,0,0,0,0,0,0
0,24700,55435,89663,DebtCon,Mgr,7,0,0,252.6220694,2,26,34.74184793,0,0,0,0,0,0,0,0,0
0,20400,52109,100316,DebtCon,Office,0,0,4,166.9381999,0,46,35.52622751,0,0,0,0,0,0,0,0,0
1,15100,45351,65481,DebtCon,Other,4,0,0,91.71529252,9,18,39.07015305,0,0,0,0,0,0,0,0,0
0,13700,32942,40143,HomeImp,Other,8,0,0,65.00074225,2,12,30.26836885,0,0,0,0,0,0,0,0,0
0,11800,86785,125552,DebtCon,Office,11,0,0,148.1764924,1,22,37.88444933,0,0,0,0,0,0,0,0,0
0,30500,57516,103086,DebtCon,Office,3,0,0,166.1995272,2,24,37.81408909,0,0,0,0,0,0,0,0,0
0,21000,53572,80048,DebtCon,Mgr,9,2,0,69.90656984,2,27,34.9310865,0,0,0,0,0,0,0,0,0
0,20500,59969,90311,DebtCon,Office,5,0,0,151.5753417,0,15,36.50493346,0,0,0,1,1,0,1,0,0
0,40000,362000,465000,HomeImp,ProfExe,3,0,0,313.4666667,4,15,35.36412843,0,0,0,0,0,0,0,0,1
0,6300,49498,64296,DebtCon,Mgr,6,0,4,111.2065132,1,10,38.57713194,0,0,0,1,0,0,0,0,0
0,15700,79346,93472,DebtCon,Mgr,19,0,0,244.476057,11,23,33.19641246,0,0,0,0,0,0,0,0,0
0,10800,44355,57742,HomeImp,Other,20,0,1,129.7319921,0,22,38.04276786,0,0,0,0,0,0,0,0,0
0,8500,47777,78979,HomeImp,Other,18,0,0,202.9542765,1,16,34.8286475,0,0,0,0,0,0,0,0,0
0,15200,47453,73068,DebtCon,ProfExe,20,0,0,196.6996956,0,16,22.38385656,0,0,0,0,0,0,0,0,0
1,6000,47625,85925,HomeImp,Office,0.1,2,1,154.1333333,4,26,42.67745065,0,0,0,0,0,0,0,0,1
0,43800,35000,54046,DebtCon,Other,20,5,2,113.1043563,3,19,29.99790497,1,0,1,0,1,0,1,0,0
0,18200,49653,159076,DebtCon,ProfExe,20,0,0,231.5497227,0,27,20.41593161,0,0,0,0,0,0,0,0,0
0,14900,56506,81390,HomeImp,ProfExe,12,0,2,170.7666667,0,14,21.92019846,0,0,0,0,0,0,0,0,1
0,22700,155284,197634,DebtCon,ProfExe,15,0,0,103.7859943,0,24,29.54032204,0,0,0,1,1,0,0,0,0
0,11500,44097,58336,DebtCon,Office,0,0,0,173.3183208,0,20,38.19162602,0,0,0,0,0,0,0,0,0
0,5000,59900,80800,DebtCon,ProfExe,15,0,0,219.1333333,1,18,31.05808436,0,0,0,0,0,0,0,0,1
0,20600,114947,173502,DebtCon,Office,4,0,0,219.3368796,4,24,40.54373892,0,0,0,0,0,0,0,0,0
0,19200,153722,199812,DebtCon,ProfExe,13,0,0,121.9429162,0,24,29.80285908,0,0,0,1,1,0,0,0,0
0,17100,56791,94396,DebtCon,ProfExe,7,0,0,110.2940878,1,21,36.1073409,0,0,0,0,0,0,0,0,0
0,15500,127793,158580,DebtCon,Mgr,1,0,0,229.3450754,0,19,39.50968107,0,0,1,0,0,0,0,0,0
1,47800,47354,119244,DebtCon,Other,25,0,1,128.0510907,0,21,53.17891111,0,0,1,0,0,0,0,0,1
0,11000,50178,64427,DebtCon,Other,5,0,0,67.63628905,1,11,28.68992836,0,0,0,0,0,0,0,0,0
1,11700,62400,78000,DebtCon,Office,20,0,0,216.0666667,2,24,53.17891111,0,0,0,0,0,0,0,0,1
1,8400,32000,49000,HomeImp,Mgr,12.6,0,3,41.3,2,18,40.47924358,0,0,0,0,0,0,0,0,1
0,11800,98877,110250,DebtCon,Other,18,0,2,195.8629168,1,16,36.87169942,0,0,0,0,0,0,0,0,0
0,31700,55247,103246,DebtCon,Office,3,0,0,177.2769279,1,25,35.30277411,0,0,0,0,0,0,0,0,0
0,25300,115226,153900,DebtCon,Office,6,0,0,303.0140835,2,36,41.71511069,0,0,0,1,1,0,0,0,0
0,14800,90722,105695,DebtCon,Office,31,0,0,321.4083741,2,50,35.2407413,0,0,0,1,0,0,0,0,0
1,15000,45000,68250,DebtCon,Other,7,0,1,55.96666667,0,4,42.23579636,0,0,0,0,0,0,0,0,1
1,20800,70758,95000,DebtCon,Other,0,4,2,107.5333333,3,19,36.92573641,0,1,0,0,0,0,0,0,1
0,11300,56651,71353,HomeImp,Other,29,1,2,176.9129878,1,24,38.54444186,0,0,0,0,0,0,0,0,0
0,6000,53227,68700,HomeImp,Mgr,3,0,2,122.7333333,0,23,24.47937322,0,0,0,0,0,0,0,0,1
0,15400,34574,69751,DebtCon,ProfExe,6,0,0,254.0561961,1,16,22.72101357,0,0,0,0,0,0,0,0,0
0,20800,107379,147014,HomeImp,ProfExe,10,0,0,161.5374824,1,22,31.92532942,0,0,0,0,0,0,0,0,0
0,23600,50424,70281,DebtCon,Other,24,0,0,312.7384712,4,31,35.77167592,0,0,0,0,0,0,0,0,0
0,23900,70694,95718,HomeImp,Office,11,0,0,138.1673596,0,13,38.56120628,0,0,0,0,0,0,0,0,0
0,7400,38758,54138,HomeImp,NotProvided,1,0,0,145.1,0,0,12.21967996,1,0,0,0,0,1,0,0,0
0,18100,81916,104048,DebtCon,Other,0,0,0,154.4259959,0,18,33.67802577,0,0,0,0,0,0,0,0,0
0,14900,51219,144894,DebtCon,Other,1,0,0,275.2831155,5,42,39.32388512,0,0,0,0,0,0,0,0,0
1,30900,106717,145650,DebtCon,Mgr,4,2,4,172.4323547,0,13,47.79590611,0,1,0,0,0,0,0,0,0
0,14700,76888,96552,DebtCon,ProfExe,9,2,0,189.5639063,0,30,29.41770877,0,0,0,0,0,0,0,0,0
0,66400,69588,143926,HomeImp,Office,12,0,0,118.2544866,0,11,39.9753471,0,0,0,0,0,0,0,0,0
1,8600,44992,66403,DebtCon,Other,8,0,0,172.551555,1,27,43.87561082,0,0,0,0,0,0,0,0,0
1,15000,42000,111351,DebtCon,Other,6,0,6,225.6333333,0,17,29.23301484,0,0,0,1,0,0,0,0,1
0,8100,46380,58745,HomeImp,Other,7,0,0,78.36008764,0,18,22.37534117,0,0,0,0,0,0,0,0,0
0,14800,38000,59000,DebtCon,NotProvided,6,1,0,107.5333333,2,10,28.50559056,0,0,0,0,0,0,0,0,1
0,23300,61496,102823,HomeImp,ProfExe,18,0,0,649.7471044,1,24,20.87256027,0,0,0,0,0,0,0,0,0
0,10600,56814,66692,DebtCon,Mgr,10,0,0,107.3740552,1,18,32.62568704,0,0,0,0,0,0,0,0,0
0,20800,150507,126763,NotProvided,ProfExe,4,0,0,102.4223879,2,33,31.990311,0,0,0,0,0,0,0,0,0
0,15500,25448,39188,NotProvided,Office,3,0,0,215.5924991,0,16,38.97511499,0,0,0,0,0,0,0,0,0
1,33000,153000,164000,DebtCon,Office,9,0,0,117.6666667,4,32,36.41734258,0,0,0,0,0,0,0,0,1
0,21100,16110,54436,DebtCon,Other,24,0,2,207.2079516,1,25,28.09337559,0,0,0,0,0,0,0,0,0
0,20000,32000,56373,DebtCon,Other,1,0,0,113.5666667,1,17,27.44254252,0,0,0,0,0,0,0,0,1
0,13000,81972,102295,HomeImp,ProfExe,5,0,0,107.4206093,0,26,24.72083108,0,0,0,0,0,0,0,0,0
0,17800,13660,173360,HomeImp,Mgr,23,0,0,78.8388988,2,21,30.06279232,0,0,0,0,0,0,0,0,0
1,6000,42000,58305,DebtCon,Other,19,0,0,90,2,13,65.14359345,0,0,0,0,0,0,0,0,1
0,3800,11543,46045,HomeImp,Self,6,0,0,204.6479917,0,11,42.17316588,0,0,1,0,0,0,0,0,0
0,25000,177000,226000,DebtCon,ProfExe,0.4,0,0,305.1331253,1,33,40.9030584,0,0,0,0,0,0,0,0,1
0,46300,120636,178823,DebtCon,Self,11,0,0,188.0436192,0,3,40.91514127,0,0,0,0,0,0,0,0,0
0,17500,90221,113564,DebtCon,Other,19,0,0,265.1846252,1,17,27.02943897,0,0,0,0,0,0,0,0,0
1,22400,15765,40456,HomeImp,Other,0,1,3,117.6666667,0,12,41.35097453,0,0,0,0,0,0,0,0,1
0,14700,76931,94245,DebtCon,Other,5,3,0,78.68751987,0,21,25.43031494,0,0,0,0,0,0,0,0,0
0,18000,65836,100292,HomeImp,ProfExe,22,0,0,237.1016319,0,24,36.33819671,0,0,0,0,0,0,0,0,0
1,12600,72854,86209,NotProvided,ProfExe,2,0,0,118.0696474,0,14,36.05148718,0,0,0,0,0,0,0,0,0
0,20700,140776,183621,HomeImp,Mgr,7,0,0,315.3743912,0,17,43.85601978,0,0,0,0,0,0,0,0,0
0,22300,60513,111713,DebtCon,ProfExe,15,0,3,291.61872,1,35,27.70517064,0,0,0,0,0,0,0,0,0
0,17400,25844,83229,HomeImp,Other,6,0,0,247.7616459,0,50,43.70133124,0,0,1,0,0,0,0,0,0
0,22600,54543,55419,DebtCon,Other,10,0,0,299.9557961,0,18,39.09519569,1,0,1,0,0,0,0,0,0
0,5800,46595,58191,HomeImp,Other,5,0,0,80.13174641,0,17,24.14015367,0,0,0,0,0,0,0,0,0
0,5900,82912,91175,DebtCon,ProfExe,2,0,0,288.2296811,0,16,27.59527352,0,0,0,1,1,1,1,1,0
0,33200,140690,195001,DebtCon,ProfExe,21,0,0,177.247554,0,22,38.98121028,0,0,0,0,0,0,0,0,0
1,15600,74156,101136,DebtCon,Mgr,11,0,3,107.3884676,0,24,27.69600093,0,0,0,0,0,0,0,0,0
0,13400,67941,84973,DebtCon,Office,6,1,3,179.9770702,3,30,37.42893752,0,0,0,0,0,0,0,0,0
0,10800,49953,75322,DebtCon,Other,0,0,0,58.89273133,8,21,23.87594619,0,0,0,0,0,0,0,0,0
0,19700,60999,89841,DebtCon,Office,0,0,0,82.10388101,0,22,36.27999035,0,0,0,0,0,0,0,0,0
0,20600,74828,106493,HomeImp,Other,5,1,0,204.0744093,1,12,30.22295994,0,0,0,0,0,0,0,0,0
0,23700,46910,75136,DebtCon,Other,10,0,0,119.2312044,1,19,43.829588,0,0,0,0,0,0,0,0,0
1,11600,44623,74374,HomeImp,ProfExe,13,6,2,178.0932217,0,29,21.33465191,0,1,0,0,0,0,0,0,0
0,10300,65382,73817,DebtCon,Other,1,0,0,190.648145,1,17,34.19289159,0,0,0,0,0,0,0,0,0
1,3000,2800,8800,HomeImp,Other,2,0,1,77.76666667,0,3,31.33641826,1,0,0,0,0,0,0,0,1
